Start Time,GPS Time,End Time,Lattitude,Longitude,Altitude,Train Speed,Prev. Lat,Prev. Long,Delay,Download Speed,Upload Speed,Ping
1746260183.9345984,1746260183.9742312,1746260187.8199122,49.4648862,17.4436785,0,29,49.465118,17.4440731,0,4.67,0.0,441.99
1746260192.9324806,1746260192.9735153,1746260197.9062421,49.4643301,17.4426472,0,37,49.4646126,17.4432101,0,3.61,0.0,534.28
1746260203.0562062,1746260203.1222615,1746260212.187841,49.4637406,17.4413396,0,38,49.4640625,17.4420669,0,1.84,0.0,421.36
1746260217.4188635,1746260217.4957192,1746260222.061696,49.4629213,17.4395272,0,38,49.4632035,17.4401236,0,3.8,0.0,384.38
1746260227.1768768,1746260227.2421758,1746260232.0561275,49.4623397,17.4383061,0,40,49.4626289,17.4389288,0,3.66,0.0,469.11
1746260237.246929,1746260237.3164117,1746260243.5261815,49.4617278,17.4371057,0,41,49.4620491,17.4377053,0,2.75,0.0,429.71
1746260248.6364772,1746260248.7043612,1746260252.5075514,49.4609165,17.4358557,0,47,49.4613472,17.4364695,0,4.5,0.0,268.5
1746260257.7027004,1746260257.7596083,1746260261.5090225,49.4599293,17.4348291,0,46,49.4604281,17.4353076,0,4.84,0.0,468.57
1746260266.6198232,1746260266.6832044,1746260271.2946577,49.4594141,17.4344272,0,45,49.4599293,17.4348291,0,3.92,0.0,555.5
1746260276.441605,1746260276.509697,1746260281.7264345,49.4582744,17.4338068,0,48,49.4588478,17.4340676,0,3.41,0.0,559.13
1746260286.8814242,1746260286.929378,1746260291.1437833,49.4570234,17.4331179,0,46,49.4577051,17.433534,0,4.14,0.0,380.38
1746260296.264029,1746260296.3353906,1746260302.6100786,49.4561141,17.4322155,0,41,49.4565114,17.4327016,0,2.8,0.0,600.86
1746260307.7245526,1746260307.789167,1746260317.825283,49.4561141,17.4322155,0,41,49.4565114,17.4327016,0,1.65,0.0,406.47
1746260322.947254,1746260323.0136685,1746260328.2707436,49.4561141,17.4322155,0,41,49.4565114,17.4327016,0,3.53,0.0,750.4
1746260333.3939083,1746260333.4592226,1746260338.101156,49.4561141,17.4322155,0,41,49.4565114,17.4327016,0,4.09,0.0,752.24
1746260343.2094364,1746260343.2744842,1746260346.9888172,49.4561141,17.4322155,0,41,49.4565114,17.4327016,0,5.04,0.0,560.8
1746260352.0972173,1746260352.1511307,1746260356.3295243,49.4540028,17.4244941,0,27,49.4561141,17.4322155,0,4.31,0.0,490.98
1746260361.4479203,1746260361.5087013,1746260365.2459962,49.4538857,17.4235466,0,23,49.453946,17.424015,0,4.77,0.0,408.04
1746260370.3639712,1746260370.431705,1746260374.5576847,49.4537869,17.4226409,0,25,49.4538442,17.4230887,0,4.57,0.0,649.37
1746260379.6894197,1746260379.7565186,1746260384.590515,49.4536451,17.4216981,0,25,49.4537091,17.422157,0,3.7,0.0,535.19
1746260389.7150252,1746260389.7855577,1746260394.5235243,49.45353,17.4207515,0,23,49.4535907,17.4212178,0,3.98,0.0,749.15
1746260399.649454,1746260399.6963286,1746260406.0981536,49.4534266,17.4197937,0,26,49.4534817,17.4202779,0,2.67,0.0,460.47
1746260411.2244282,1746260411.2974617,1746260417.027243,49.4533071,17.4188599,0,25,49.453374,17.419316,0,3.06,0.0,534.78
1746260422.1548016,1746260422.2014132,1746260433.0957716,49.453183,17.4178621,0,27,49.4532529,17.4183851,0,1.27,0.0,893.68
1746260438.2149208,1746260438.2870696,1746260446.8571577,49.4529885,17.4162756,0,26,49.453053,17.4167733,0,2.1,0.0,987.69
1746260451.9760635,1746260452.0195143,1746260460.4422507,49.4527825,17.4147985,0,27,49.4528552,17.415295,0,2.12,0.0,927.47
1746260465.5643446,1746260465.6311734,1746260476.3456333,49.4525789,17.4133214,0,26,49.4526356,17.4138132,0,1.31,0.0,678.61
1746260481.4869945,1746260481.5496817,1746260492.9345539,49.4523585,17.4116354,0,37,49.4524438,17.4122995,0,1.18,0.0,939.17
1746260498.0520654,1746260498.0996614,1746260506.4595313,49.4520333,17.409053,0,54,49.4521554,17.4100209,0,2.25,0.0,1298.66
1746260511.5842943,1746260511.6489837,1746260522.6311831,49.4515848,17.4052873,0,68,49.4517225,17.4065605,0,1.02,0.0,946.27
1746260527.746649,1746260527.7820158,1746260532.5879118,49.4516964,17.4008749,0,82,49.4515502,17.4024264,0,3.76,0.0,584.99
1746260537.7073023,1746260537.7613547,1746260542.3647664,49.4524055,17.397668,0,91,49.4519729,17.3992843,0,3.81,0.0,434.81
1746260547.4900062,1746260547.536636,1746260551.9237442,49.4535305,17.3943954,0,97,49.4529549,17.3960515,0,4.08,0.0,490.37
1746260557.101287,1746260557.1712706,1746260562.1588721,49.4546877,17.3910083,0,99,49.4541022,17.3927092,0,3.38,0.0,284.1
1746260567.2694552,1746260567.33386,1746260571.9537663,49.4559292,17.3874636,0,107,49.4552892,17.3892658,0,3.79,0.0,425.73
1746260577.090525,1746260577.1415234,1746260582.0578752,49.4572416,17.3837069,0,113,49.4565677,17.3856053,0,3.67,0.0,583.16
1746260587.1930468,1746260587.2603333,1746260597.7687721,49.4587754,17.379308,0,121,49.457925,17.3817429,0,0.45,0.0,499.61
1746260602.880746,1746260602.9207585,1746260613.5667458,49.4603018,17.3751344,0,126,49.4595186,17.3772342,0,1.35,0.0,610.59
1746260618.7063997,1746260618.7471976,1746260622.0964239,49.4603018,17.3751344,0,126,49.4595186,17.3772342,0,5.15,0.0,262.39
1746260627.4391022,1746260627.5188684,1746260632.5917492,49.4603018,17.3751344,0,126,49.4595186,17.3772342,0,3.55,0.0,590.22
1746260638.1006248,1746260638.1813564,1746260642.990564,49.4603018,17.3751344,0,126,49.4595186,17.3772342,0,3.76,0.0,581.03
1746260650.3111694,1746260650.4886596,1746260655.7614446,49.4716775,17.3548202,0,152,49.4603018,17.3751344,0,3.2,0.0,308.04
1746260661.301486,1746260661.35629,1746260666.1428185,49.4742823,17.3504804,0,155,49.472969,17.3526638,0,3.59,0.0,352.96
1746260674.2877676,1746260674.3562005,1746260680.3020477,49.4782912,17.3437539,0,157,49.4769419,17.3460203,0,2.89,0.0,449.93
1746260685.4536083,1746260685.5024872,1746260690.9857512,49.4810006,17.3392417,0,160,49.4796478,17.3414992,0,3.23,0.0,567.2
1746260696.1137624,1746260696.1531382,1746260700.6113408,49.4837045,17.3347088,0,158,49.4823541,17.3369796,0,3.88,0.0,362.7
1746260705.8050277,1746260705.8820002,1746260709.4226096,49.4865569,17.330429,0,158,49.4850878,17.3324955,0,5.17,0.0,463.94
1746260714.7574422,1746260720.8082845,1746260735.3126693,49.4915258,17.3254715,0,158,49.4897865,17.3269097,0,1.74,0.0,5355.43
1746260740.7441382,1746260740.927643,1746260744.8307865,49.4994313,17.3212351,0,158,49.4975198,17.3221145,0,4.55,0.0,411.08
1746260750.0007253,1746260750.0664463,1746260754.09068,49.5032651,17.3194828,0,159,49.5013604,17.3203524,0,4.26,0.0,290.47
1746260759.2138362,1746260759.276411,1746260765.06446,49.5070857,17.3177285,0,158,49.5051768,17.3186017,0,2.99,0.0,474.76
1746260770.5120914,1746260770.586877,1746260774.4802198,49.5108793,17.3159979,0,158,49.5089778,17.3168713,0,4.51,0.0,369.96
1746260779.8244638,1746260784.9512107,1746260788.9273856,49.5165995,17.3133539,0,160,49.5146813,17.3142415,0,4.48,0.0,425.46
1746260794.146604,1746260794.211572,1746260799.0503933,49.5204116,17.311578,0,160,49.5185062,17.3124588,0,3.59,0.0,408.27
1746260804.390908,1746260804.4570398,1746260808.3808682,49.5246379,17.3096695,0,159,49.5227216,17.3105435,0,4.51,0.0,401.66
1746260813.614918,1746260813.684285,1746260818.2065384,49.5284497,17.3079078,0,158,49.5265521,17.3087684,0,3.89,0.0,432.71
1746260823.410171,1746260823.460265,1746260827.73126,49.5322552,17.3061518,0,160,49.5303516,17.3070362,0,4.61,0.0,824.95
1746260832.978307,1746260833.0258255,1746260836.5040174,49.5341676,17.3052828,0,159,49.5322552,17.3061518,0,5.05,0.0,329.21
1746260841.7717292,1746260841.8155177,1746260845.372062,49.5379444,17.3035272,0,160,49.5360388,17.3043997,0,4.9,0.0,314.82
1746260851.2196596,1746260851.3108554,1746260855.0457525,49.5417526,17.3017834,0,159,49.5398531,17.3026557,0,4.65,0.0,320.09
1746260860.3134265,1746260860.3590646,1746260864.2001944,49.5455694,17.3000245,0,159,49.543662,17.3009049,0,4.6,0.0,385.06
1746260869.3998346,1746260869.4509997,1746260873.4192493,49.5494061,17.298247,0,159,49.5474955,17.2991259,0,4.5,0.0,438.06
1746260878.538766,1746260878.607752,1746260883.1005244,49.5517003,17.2971958,0,160,49.5494061,17.298247,0,4.08,0.0,597.3
1746260888.3014624,1746260888.3492196,1746260893.5418801,49.5555264,17.2954616,0,159,49.5536126,17.2963259,0,3.32,0.0,405.54
1746260898.7179255,1746260898.798081,1746260902.338078,49.5593048,17.2937176,0,156,49.5574222,17.294592,0,4.93,0.0,316.03
1746260907.5128503,1746260907.5499449,1746260923.3493414,49.5593048,17.2937176,0,156,49.5574222,17.294592,0,-1,0.0,-1
1746260928.470712,1746260928.5402596,1746260932.264721,49.5593048,17.2937176,0,156,49.5574222,17.294592,0,4.78,0.0,402.43
1746260937.3909264,1746260937.4391327,1746260941.684448,49.5593048,17.2937176,0,156,49.5574222,17.294592,0,4.21,0.0,475.03
1746260946.797298,1746260946.8697665,1746260951.1426342,49.5593048,17.2937176,0,156,49.5574222,17.294592,0,4.25,0.0,537.5
1746260956.287671,1746260956.3641012,1746260960.589773,49.5750874,17.286429,0,47,49.574512,17.2867005,0,4.22,0.0,463.87
1746260965.7018797,1746260965.7804537,1746260969.5465047,49.5760771,17.2859542,0,43,49.5756102,17.2861981,0,4.82,0.0,468.15
1746260974.6787539,1746260974.7253594,1746260979.0011392,49.5770134,17.2855371,0,39,49.5765455,17.2857353,0,4.25,0.0,534.13
1746260984.1505415,1746260984.188494,1746260988.9566631,49.5774719,17.2853392,0,38,49.5770134,17.2855371,0,3.72,0.0,493.38
1746260994.091348,1746260994.152176,1746260998.198734,49.5782586,17.2849766,0,28,49.5779051,17.2851572,0,4.56,0.0,564.97
1746261003.3477256,1746261003.4153016,1746261007.8270822,49.5788035,17.2847114,0,21,49.5785634,17.2848315,0,4.0,0.0,441.89
1746261012.9512646,1746261013.001614,1746261017.2761948,49.579248,17.2845319,0,14,49.5790421,17.2846003,0,4.52,0.0,762.11
1746261022.3961143,1746261022.4662707,1746261026.2738025,49.5796449,17.2843376,0,15,49.5794649,17.2844249,0,4.83,0.0,514.43
1746261031.4310074,1746261031.4991302,1746261036.906817,49.5800653,17.2841455,0,21,49.5798263,17.2842571,0,3.23,0.0,492.61
1746261042.0196376,1746261042.0895693,1746261047.3172307,49.5807522,17.2838278,0,32,49.5803693,17.2839936,0,3.4,0.0,551.7
1746261052.4533083,1746261052.4997728,1746261058.0050893,49.5816646,17.2834007,0,42,49.5811686,17.2836362,0,3.23,0.0,587.8
1746261063.1577659,1746261063.196637,1746261066.888919,49.5828911,17.2828371,0,56,49.5822418,17.2831384,0,4.91,0.0,457.9
1746261072.0515423,1746261072.1194599,1746261076.028687,49.5843906,17.282156,0,67,49.5836052,17.2825186,0,4.5,0.0,376.57
1746261081.2369936,1746261081.2824807,1746261086.0508235,49.5860666,17.2814335,0,70,49.5852196,17.281812,0,4.32,0.0,1091.9
1746261091.1847951,1746261091.2589068,1746261096.3015149,49.5876978,17.2806909,0,65,49.5869097,17.2810628,0,3.53,0.0,537.57
1746261101.436217,1746261101.4999065,1746261107.704596,49.5892651,17.2800022,0,57,49.5885618,17.2803004,0,2.8,0.0,536.51
1746261112.8214502,1746261112.8908925,1746261119.0120618,49.590569,17.2794347,0,50,49.5899285,17.2797122,0,2.78,0.0,410.87
1746261124.1258657,1746261124.1615956,1746261128.2953272,49.5916601,17.2789447,0,42,49.591153,17.2791702,0,4.26,0.0,402.87
1746261133.4102733,1746261133.4538145,1746261137.0606346,49.5924156,17.2785888,0,23,49.5921174,17.2787243,0,5.17,0.0,533.38
1746261142.181986,1746261142.2479217,1746261146.3211284,49.5925815,17.2785018,0,1,49.5925485,17.2785308,0,4.5,0.0,544.35
1746261151.4403846,1746261151.479592,1746261156.7188973,49.5925757,17.2785132,0,0,49.5925815,17.2785018,0,3.53,0.0,733.52
1746261161.8290052,1746261161.9127128,1746261165.325513,49.59257,17.2785186,0,0,49.5925729,17.2785311,0,5.53,0.0,540.92
1746261170.4357104,1746261170.5056386,1746261173.8387554,49.5925625,17.2785365,0,0,49.5925733,17.2785232,0,5.39,0.0,382.88
1746261178.95707,1746261179.0441198,1746261182.43716,49.5925616,17.2785309,0,2,49.5925541,17.2785356,0,5.32,0.0,408.54
1746261187.5502403,1746261187.6259966,1746261190.9465046,49.5925523,17.2785254,0,0,49.5925571,17.2785299,0,5.91,0.0,633.07
1746261196.120526,1746261196.1879802,1746261199.1399903,49.5925566,17.2785126,0,0,49.5925523,17.2785254,0,5.86,0.0,238.98
1746261204.2865095,1746261204.331301,1746261207.5971985,49.5925759,17.2784793,0,0,49.5925566,17.2785126,0,5.76,0.0,505.63
1746261212.74376,1746261212.7919722,1746261215.8489423,49.5925759,17.2784793,0,0,49.5925566,17.2785126,0,5.69,0.0,262.84
1746261220.983516,1746261221.0732193,1746261224.049764,49.5925759,17.2784793,0,0,49.5925566,17.2785126,0,5.9,0.0,282.52
1746261229.1717565,1746261229.2412572,1746261232.1665645,49.5925759,17.2784793,0,0,49.5925566,17.2785126,0,6.02,0.0,283.37
1746261237.3427413,1746261237.3899467,1746261241.2319734,49.5925759,17.2784793,0,0,49.5925566,17.2785126,0,4.6,0.0,388.94
1746261246.3504217,1746261246.419118,1746261250.184528,49.5925863,17.2785208,0,0,49.5925759,17.2784793,0,4.74,0.0,414.25
1746261255.3640504,1746261255.4518018,1746261259.1351156,49.5927155,17.2784513,0,7,49.59263,17.2784896,0,5.0,0.0,502.38
1746261264.3039496,1746261264.355815,1746261267.5367792,49.5930492,17.2782835,0,24,49.5928452,17.2783929,0,5.53,0.0,308.57
1746261272.6986623,1746261272.739905,1746261276.4582903,49.5933232,17.2781493,0,26,49.5930492,17.2782835,0,4.96,0.0,514.32
1746261281.5826333,1746261281.653558,1746261287.1927497,49.5941095,17.277804,0,36,49.5936837,17.2779965,0,3.23,0.0,611.81
1746261292.3059995,1746261292.3717206,1746261296.9517813,49.5951379,17.277312,0,46,49.5946005,17.2775643,0,4.15,0.0,748.61
1746261302.0746765,1746261302.1278012,1746261305.9542491,49.5964768,17.2767042,0,57,49.5957813,17.2770134,0,4.66,0.0,413.46
1746261311.0719492,1746261311.1627758,1746261314.8424416,49.5982175,17.275904,0,72,49.5973814,17.2763017,0,4.83,0.0,389.98
1746261319.9645123,1746261320.0384033,1746261324.456041,49.6000451,17.2750043,0,79,49.5991048,17.2754493,0,4.08,0.0,526.1
1746261329.5809987,1746261329.6407142,1746261334.6204846,49.6021209,17.2740571,0,89,49.6010667,17.2745095,0,4.16,0.0,1163.55
1746261339.7507055,1746261339.8165193,1746261344.4825995,49.60441,17.2729446,0,98,49.6032366,17.2735317,0,3.92,0.0,613.99
1746261349.5987492,1746261349.6672096,1746261355.5545712,49.6056333,17.2723511,0,106,49.60441,17.2729446,0,2.96,0.0,518.41
1746261360.6789327,1746261360.721361,1746261366.441208,49.6095503,17.270541,0,113,49.6081964,17.2711674,0,2.98,0.0,395.82
1746261371.5968463,1746261371.668015,1746261375.9406972,49.612387,17.2692204,0,121,49.6109509,17.2698882,0,4.22,0.0,507.45
1746261381.086766,1746261381.1711957,1746261384.889499,49.6153641,17.2678477,0,125,49.6138604,17.2685473,0,4.83,0.0,424.75
1746261390.0541413,1746261390.1019182,1746261393.5272405,49.6172106,17.2669946,0,129,49.6153641,17.2678477,0,5.11,0.0,313.71
1746261398.7784116,1746261398.8431973,1746261402.5892713,49.6203847,17.2655309,0,135,49.6187793,17.2662676,0,4.82,0.0,451.03
1746261407.7858794,1746261407.8614106,1746261411.986832,49.6237091,17.2640118,0,140,49.6220329,17.2647834,0,4.74,0.0,769.43
1746261417.1812475,1746261417.2295704,1746261426.2263467,49.627171,17.2624058,0,146,49.6254327,17.2632354,0,1.94,0.0,822.62
1746261431.391479,1746261431.4547327,1746261436.4786782,49.6325714,17.2599116,0,154,49.6307551,17.2607546,0,3.7,0.0,728.93
1746261441.6430588,1746261441.7192125,1746261447.1552129,49.6362996,17.2581768,0,158,49.6344191,17.2590625,0,3.17,0.0,426.14
1746261452.3112185,1746261457.6535556,1746261464.1853232,49.6419972,17.2555492,0,160,49.6400852,17.2564319,0,2.65,0.0,541.31
1746261469.3439884,1746261469.415701,1746261475.3240283,49.6462093,17.2535902,0,160,49.6442957,17.2544802,0,2.91,0.0,452.03
1746261480.48176,1746261480.5237167,1746261490.9663699,49.6500434,17.2518191,0,158,49.6481377,17.2527097,0,1.22,0.0,404.16
1746261496.123326,1746261496.162941,1746261501.885991,49.655723,17.2490467,0,158,49.6538493,17.2500518,0,3.06,0.0,536.96
1746261507.047795,1746261507.0950031,1746261516.5643973,49.655723,17.2490467,0,158,49.6538493,17.2500518,0,1.8,0.0,661.86
1746261521.7217433,1746261521.7870433,1746261527.1102626,49.655723,17.2490467,0,158,49.6538493,17.2500518,0,3.45,0.0,715.7
1746261532.2778506,1746261532.3244977,1746261539.0927858,49.655723,17.2490467,0,158,49.6538493,17.2500518,0,2.59,0.0,623.2
1746261544.2502308,1746261544.2931814,1746261548.7756999,49.6688409,17.2265033,0,160,49.655723,17.2490467,0,4.24,0.0,738.87
1746261553.9519966,1746261553.9995453,1746261561.4163303,49.6709948,17.2213256,0,159,49.669915,17.2239126,0,2.35,0.0,657.68
1746261566.599678,1746261566.6658938,1746261573.8995438,49.6741673,17.2135241,0,159,49.6731095,17.2161185,0,2.43,0.0,689.24
1746261579.0750623,1746261579.1190956,1746261588.72075,49.6762723,17.2083287,0,159,49.6752182,17.2109404,0,1.83,0.0,933.71
1746261593.8918545,1746261593.9579008,1746261603.6056857,49.6794515,17.2005245,0,160,49.6783881,17.2031302,0,1.76,0.0,636.1
1746261608.784457,1746261608.8566093,1746261613.5397937,49.6828459,17.192222,0,159,49.681788,17.1948091,0,3.78,0.0,483.86
1746261618.7114234,1746261618.75598,1746261624.9059277,49.6849807,17.1870058,0,160,49.6839213,17.1896136,0,2.77,0.0,415.26
1746261630.091421,1746261630.1587431,1746261636.3766077,49.6870874,17.1818057,0,160,49.6860381,17.1844048,0,2.76,0.0,460.36
1746261641.5395172,1746261641.605949,1746261648.3770494,49.6892123,17.1766019,0,159,49.6881456,17.1792033,0,2.62,0.0,707.96
1746261653.5287347,1746261653.5686686,1746261661.3340843,49.6923974,17.168805,0,159,49.6913397,17.1713953,0,2.27,0.0,778.38
1746261666.6237943,1746261666.6919029,1746261671.17298,49.6945153,17.1635932,0,159,49.6934516,17.1661962,0,3.84,0.0,339.03
1746261676.4379413,1746261676.5056112,1746261681.5136008,49.6966403,17.1583891,0,159,49.6955817,17.1609903,0,3.36,0.0,282.6
1746261686.7097,1746261686.7572088,1746261693.5159636,49.6989669,17.1526616,0,159,49.6976988,17.1557826,0,2.68,0.0,819.4
1746261698.71125,1746261698.776785,1746261702.8013067,49.7021306,17.1448729,0,158,49.7010764,17.1474631,0,4.47,0.0,473.03
1746261708.0705724,1746261708.1193223,1746261711.989457,49.7031906,17.1422793,0,158,49.7021306,17.1448729,0,4.47,0.0,314.07
1746261717.2182682,1746261717.2927432,1746261721.4956841,49.7052992,17.1370856,0,159,49.7042469,17.139684,0,4.17,0.0,391.11
1746261726.6711545,1746261726.7391582,1746261732.7058349,49.7074131,17.1318902,0,159,49.7063553,17.1344904,0,2.81,0.0,313.89
1746261737.8313887,1746261737.8998811,1746261742.0675232,49.7095395,17.1266915,0,159,49.7084799,17.1292959,0,4.3,0.0,467.87
1746261747.2587757,1746261747.3022134,1746261751.781877,49.711658,17.1214801,0,159,49.7105993,17.1240883,0,3.98,0.0,487.44
1746261756.9481802,1746261757.020656,1746261761.3753555,49.7137778,17.1162753,0,159,49.7127169,17.1188761,0,4.01,0.0,394.42
1746261766.544277,1746261766.584738,1746261772.5728412,49.7158923,17.1110624,0,159,49.7148367,17.1136721,0,2.84,0.0,383.67
1746261777.7364419,1746261777.7789342,1746261786.3164487,49.7182089,17.1053477,0,159,49.7171574,17.1079433,0,1.98,0.0,527.22
1746261791.6298273,1746261791.7112324,1746261803.4975712,49.7214276,17.0976235,0,159,49.7203396,17.1001742,0,1.24,0.0,1544.34
1746261808.719813,1746261808.7853127,1746261816.2489212,49.7214276,17.0976235,0,159,49.7203396,17.1001742,0,2.56,0.0,1265.09
1746261821.5455604,1746261821.6103292,1746261827.8531344,49.7214276,17.0976235,0,159,49.7203396,17.1001742,0,2.88,0.0,728.22
1746261833.0901074,1746261833.1364038,1746261841.8039408,49.7214276,17.0976235,0,159,49.7203396,17.1001742,0,1.97,0.0,610.91
1746261846.9836807,1746261847.0523348,1746261854.4473736,49.7323438,17.0705019,0,159,49.7214276,17.0976235,0,2.44,0.0,886.56
1746261859.556693,1746261864.7898326,1746261870.3085015,49.7371152,17.0584707,0,159,49.7361284,17.0611191,0,3.2,0.0,559.01
1746261875.4310877,1746261875.4724643,1746261884.5367713,49.7390987,17.0532277,0,155,49.7381148,17.0558332,0,1.86,0.0,524.9
1746261889.7747073,1746261889.8459108,1746261902.8280094,49.740952,17.0482307,0,144,49.7400397,17.0506722,0,0.42,0.0,1371.48
1746261908.0290685,1746261908.0992658,1746261914.5847774,49.7445522,17.0385638,0,135,49.7436929,17.0408249,0,2.64,0.0,462.51
1746261919.7582855,1746261919.8245435,1746261925.8499336,49.7462347,17.0340751,0,133,49.7454139,17.0363286,0,2.83,0.0,410.32
1746261931.0226772,1746261931.097191,1746261941.9446304,49.748652,17.0274386,0,129,49.7478731,17.0296476,0,1.1,0.0,812.53
1746261947.1229486,1746261947.1619878,1746261959.3539724,49.7495803,17.0199827,0,135,49.7494552,17.0225507,0,0.53,0.0,1335.66
1746261964.53135,1746261964.6716278,1746261973.2800112,49.749972,17.0120157,0,139,49.7498319,17.0147191,0,2.0,0.0,659.87
1746261978.4496448,1746261978.5129683,1746261984.8232234,49.7503941,17.0039058,0,140,49.7502557,17.0066055,0,2.74,0.0,501.17
1746261990.0055065,1746261990.0655289,1746261997.8498235,49.7507049,16.9979998,0,139,49.7505612,17.0006782,0,2.22,0.0,622.01
1746262003.0177135,1746262003.0763757,1746262007.7862346,49.7513009,16.9900102,0,137,49.7509862,16.9926278,0,3.79,0.0,514.78
1746262012.9517334,1746262012.9914927,1746262020.461767,49.7527369,16.985209,0,136,49.7519535,16.9875521,0,2.26,0.0,429.52
1746262025.6480129,1746262025.720519,1746262032.675186,49.7543246,16.9804788,0,138,49.7535243,16.9828456,0,2.5,0.0,603.34
1746262037.8462844,1746262037.9099298,1746262044.5525148,49.7567275,16.9732591,0,142,49.7559307,16.9756744,0,2.59,0.0,497.4
1746262049.739235,1746262049.8069394,1746262056.430114,49.758381,16.9685009,0,139,49.7575561,16.9708762,0,2.59,0.0,481.2
1746262061.5948975,1746262061.6314294,1746262067.7665222,49.760125,16.9632175,0,138,49.7591596,16.9660796,0,2.84,0.0,533.43
1746262072.9432566,1746262072.9902647,1746262079.3704164,49.7625026,16.956082,0,136,49.761703,16.9584532,0,2.67,0.0,439.31
1746262084.5440822,1746262084.6174638,1746262090.237527,49.7641332,16.9520321,0,138,49.7633207,16.9537462,0,3.06,0.0,418.35
1746262095.4009392,1746262095.457981,1746262101.6939948,49.7672532,16.9486565,0,141,49.7657012,16.949923,0,2.77,0.0,501.65
1746262106.844019,1746262106.917128,1746262112.958923,49.7672532,16.9486565,0,141,49.7657012,16.949923,0,2.87,0.0,509.83
1746262118.1079576,1746262118.1793582,1746262125.0658777,49.7672532,16.9486565,0,141,49.7657012,16.949923,0,2.58,0.0,716.76
1746262130.2479997,1746262130.2895947,1746262137.5337722,49.7672532,16.9486565,0,141,49.7657012,16.949923,0,2.35,0.0,485.93
1746262142.7153962,1746262142.7587962,1746262149.2093532,49.7672532,16.9486565,0,141,49.7657012,16.949923,0,2.77,0.0,714.19
1746262154.381993,1746262154.4205313,1746262161.0868492,49.787839,16.936319,0,151,49.7672532,16.9486565,0,2.59,0.0,521.44
1746262166.2680464,1746262166.307008,1746262172.9662473,49.7913822,16.9341724,0,154,49.7895863,16.9352678,0,2.59,0.0,517.43
1746262178.131967,1746262178.209733,1746262184.480987,49.7949263,16.9320475,0,152,49.7931445,16.9331066,0,2.75,0.0,489.94
1746262189.5923862,1746262189.6561518,1746262196.1107635,49.7983281,16.9299905,0,137,49.796688,16.9310049,0,2.64,0.0,425.72
1746262201.221382,1746262201.26415,1746262206.7177234,49.8025687,16.9274592,0,110,49.8012482,16.9282505,0,3.13,0.0,374.83
1746262211.8267398,1746262211.8924606,1746262216.5524654,49.8050084,16.926009,0,83,49.8037712,16.9267689,0,3.73,0.0,395.63
1746262221.666821,1746262221.750167,1746262228.4701934,49.806681,16.9249934,0,60,49.8059155,16.9254642,0,2.59,0.0,573.27
1746262233.5884848,1746262233.6650693,1746262238.8581731,49.8078241,16.9243094,0,41,49.8073007,16.9246346,0,3.41,0.0,536.89
1746262243.9685252,1746262244.0260067,1746262248.6010885,49.8087415,16.9237592,0,38,49.80828,16.9240428,0,3.82,0.0,417.05
1746262253.7097628,1746262253.77774,1746262261.6509886,49.8096437,16.9232149,0,37,49.8091946,16.9234807,0,2.22,0.0,700.31
1746262266.7598674,1746262266.843179,1746262273.9011087,49.8109215,16.9224584,0,37,49.8104869,16.922717,0,2.6,0.0,948.77
1746262279.009662,1746262279.0748527,1746262284.6367567,49.8118806,16.9218591,0,44,49.8113882,16.922177,0,3.34,0.0,799.18
1746262289.7464702,1746262289.789963,1746262295.367835,49.8128977,16.9212604,0,43,49.8123913,16.9215581,0,3.15,0.0,529.3
1746262300.4764817,1746262300.5213037,1746262304.9622083,49.8139511,16.9206154,0,40,49.8134712,16.9209033,0,3.98,0.0,447.85
1746262310.0790076,1746262310.1180794,1746262316.329878,49.8148759,16.9200621,0,38,49.8144191,16.9203341,0,2.77,0.0,477.17
1746262321.4438214,1746262321.481117,1746262327.2668304,49.8161912,16.9192785,0,36,49.8157714,16.9195136,0,2.94,0.0,378.7
1746262332.3860376,1746262332.4498975,1746262338.0579748,49.8170346,16.9187557,0,34,49.8166184,16.9190233,0,3.22,0.0,673.71
1746262343.1701055,1746262343.2112415,1746262348.0957847,49.8178332,16.9183119,0,33,49.8174268,16.9185219,0,3.86,0.0,767.95
1746262353.2077155,1746262353.2729874,1746262358.2756224,49.8186293,16.9179224,0,30,49.8182298,16.9181011,0,3.56,0.0,536.03
1746262363.3882327,1746262363.4294415,1746262367.7774956,49.8193861,16.9175843,0,30,49.8190089,16.917735,0,4.04,0.0,415.56
1746262372.8934155,1746262372.9691403,1746262377.495899,49.8201006,16.9172643,0,29,49.8197474,16.9174271,0,3.95,0.0,501.21
1746262382.6076176,1746262382.6740763,1746262386.7476652,49.8207773,16.9170448,0,26,49.8204426,16.9171365,0,4.35,0.0,422.38
1746262391.866,1746262391.9334033,1746262397.5496957,49.82117,16.9169214,0,26,49.8207773,16.9170448,0,3.16,0.0,584.31
1746262402.6618068,1746262402.7127018,1746262406.7490041,49.8221271,16.9167187,0,24,49.8217982,16.9167916,0,4.25,0.0,298.52
1746262411.8623354,1746262411.9322724,1746262417.1739771,49.8221271,16.9167187,0,24,49.8217982,16.9167916,0,3.32,0.0,450.9
1746262422.2900655,1746262422.3367226,1746262427.2494738,49.8221271,16.9167187,0,24,49.8217982,16.9167916,0,3.6,0.0,493.02
